error,0.cx,0.cy,0.r,1.cx,1.cy,1.rx,1.ry,2.cx,2.cy,2.rx,2.ry
0.03919432650378876,0.0,0.0,1.0,1.0272701787854932,0.0,0.6213270693150821,0.9682387167076968,0.4177950905780756,0.9869268992732149,0.7749027405834384,0.5386397597484968
0.02877478144795506,0.0,0.0,1.0,1.0280156398437348,0.0,0.6013611858859945,0.9666524797101187,0.43152023117052835,0.979950288627294,0.7681728233547784,0.5303522429102511
0.026652920882303754,0.0,0.0,1.0,1.0232274266939219,0.0,0.6014291665469541,0.9651944569508876,0.43633671912367356,0.9858745290527946,0.7781187851519311,0.5453001313704291
0.028209338848915137,0.0,0.0,1.0,1.029993723903866,0.0,0.613737018363751,0.9760727535356899,0.4371423296505469,0.9806909889882618,0.776040443520408,0.5461028661586308
0.02022417787117683,0.0,0.0,1.0,1.0301688257248531,0.0,0.5995940840275497,0.9751861717867725,0.4472791862653119,0.9753346059425344,0.7710846391252999,0.5403513660832799
0.014582636140366034,0.0,0.0,1.0,1.0251993860703699,0.0,0.6032435436556518,0.9807534039707542,0.45275524025812586,0.9678705022108447,0.7740337766320312,0.5464352075873417
0.01658902022134988,0.0,0.0,1.0,1.0226130668221198,0.0,0.6033531951122075,0.9799866055597182,0.45529145166049384,0.9706723713620383,0.7790374816271599,0.5540240910650334
0.013974041211774695,0.0,0.0,1.0,1.0292621159630844,0.0,0.6027395275072814,0.9840719385253504,0.45840498851510136,0.9679044261807046,0.7736090198057433,0.5488524740871135
0.01376717100334072,0.0,0.0,1.0,1.0224937331569524,0.0,0.6060409761962381,0.9835465016850516,0.46004983168095204,0.9707954334799129,0.7769754599709773,0.5528899449361209
0.011631907260090169,0.0,0.0,1.0,1.022454782802895,0.0,0.5992668081210436,0.9833011849902067,0.46508988613950786,0.9678865710365202,0.7744453719403278,0.5503099985958262
0.010721021464542364,0.0,0.0,1.0,1.025292783183989,0.0,0.6041147710736209,0.9858567244088898,0.4655504630859575,0.9702374306584943,0.7764067057735348,0.5546255918834738
0.010263018223225161,0.0,0.0,1.0,1.0252276093636756,0.0,0.5988583427055313,0.9856774657181627,0.46949205854701354,0.967956236790282,0.7744280969587991,0.5526257383812121
0.009211811547424448,0.0,0.0,1.0,1.0236306759000315,0.0,0.6048351986498101,0.987577809981181,0.46960181010815905,0.9702656534391746,0.7755114107268526,0.5544168678927938
0.008318282148471606,0.0,0.0,1.0,1.0235826018636196,0.0,0.600316597170769,0.9874388863086523,0.47298052748715463,0.968266253303623,0.7738031671940008,0.5527407524284178
0.008003857512612688,0.0,0.0,1.0,1.026182238483558,0.0,0.6036715097808818,0.9878513288608939,0.4721779719542829,0.9710880228197215,0.7743436700679777,0.5553527805281048
0.007299099381417805,0.0,0.0,1.0,1.0226307968987922,0.0,0.6023969520225945,0.9877898561626712,0.4746809472070568,0.970076559055717,0.7726442039813397,0.5527121163224711
0.008127880051385648,0.0,0.0,1.0,1.0249153401374127,0.0,0.6053407400693083,0.9881529556051375,0.47397735412165165,0.9725468557807992,0.7731250879687157,0.5550056140322566
0.006836174618593314,0.0,0.0,1.0,1.0248771146778495,0.0,0.6013480702985603,0.9880299630705808,0.4769489244739321,0.9707682776014176,0.7716099535166046,0.5535484286050373
0.007037697677569463,0.0,0.0,1.0,1.027021450993891,0.0,0.6041055068639957,0.9883680054404237,0.4762865414024599,0.9730862140504887,0.7720589153390017,0.5556862438795667
0.00621646523328024,0.0,0.0,1.0,1.023897217975819,0.0,0.602977910657664,0.9883140758383473,0.4784869484741335,0.9721808926087334,0.770556552495408,0.5533806861273265
0.006843624754587701,0.0,0.0,1.0,1.0258494400143434,0.0,0.6054854392236554,0.9886217784478377,0.4778855558203479,0.9742846533410469,0.7709696454698464,0.5553259614695578
0.006258810910850277,0.0,0.0,1.0,1.025820212297575,0.0,0.6021194232013988,0.9885183393678769,0.4803800455641297,0.9727762862570214,0.7696878723530705,0.5541147482499659
0.006997362636463292,0.0,0.0,1.0,1.0253568621209497,0.0,0.6059540296353642,0.9898880421165691,0.4797476770221331,0.9727131673652094,0.7685777781261771,0.5532409855823289
0.006647474928317245,0.0,0.0,1.0,1.0245250669524082,0.0,0.6058677783599845,0.988229257557173,0.48005231742242915,0.9750539879650939,0.77036096792876,0.5566744983125584
0.0072805699036097744,0.0,0.0,1.0,1.0249848759824933,0.0,0.6025290077562001,0.9869221575117829,0.4814685364435737,0.9745782951832398,0.7683916956897421,0.5551012039584564
0.006107402567748221,0.0,0.0,1.0,1.0267447090129735,0.0,0.6059553422262758,0.9898521063306032,0.4816547294582915,0.9731224387593518,0.7678115581139846,0.5553485022197612
0.00638229793360574,0.0,0.0,1.0,1.0260159012941505,0.0,0.6058797869419706,0.988401391130576,0.48192207604930043,0.9751621063436308,0.7693735471567236,0.5583425308925886
0.0071373153725259025,0.0,0.0,1.0,1.026449601511723,0.0,0.6026786591543466,0.9871457404643985,0.4832869469480533,0.9747024970246433,0.7674762035325029,0.5568347091272945
0.005344229715104861,0.0,0.0,1.0,1.0256088220917912,0.0,0.6068518714761207,0.9894756145411329,0.4833024471846877,0.9739341840219881,0.7668166168754947,0.5562144683340025
0.006874429059480516,0.0,0.0,1.0,1.0241020291740488,0.0,0.6085270278594971,0.9895870994762334,0.48384465398326054,0.9721259774137986,0.7665545667784681,0.55851088193161
0.005756163045712784,0.0,0.0,1.0,1.0243034865527396,0.0,0.605182698071075,0.9871678197557968,0.48507341557092526,0.9741514591826088,0.7664441771962022,0.5591844182915267
0.005898790653125969,0.0,0.0,1.0,1.0262044647988346,0.0,0.6080595783137622,0.9887565188061894,0.48446680808738984,0.9736523272894576,0.7653535040942919,0.5590636856213623
0.005395783087902355,0.0,0.0,1.0,1.0265956738435784,0.0,0.6051015932755457,0.987589987877045,0.4857384364390026,0.9732071028474066,0.7635939651783962,0.5576943232893334
0.005116877868300342,0.0,0.0,1.0,1.0241380122806174,0.0,0.6063564651996337,0.9866133109388425,0.4858154718235332,0.9749461444874733,0.7645062052437056,0.5590489482765092
0.005573478278871469,0.0,0.0,1.0,1.0258294644344483,0.0,0.6089098170730299,0.9880303397533627,0.4852764453335434,0.9744996027536299,0.7635368475258651,0.5589430952321858
0.005474087157063417,0.0,0.0,1.0,1.0262024566872334,0.0,0.6061123117636561,0.9869265350823595,0.48647622960176445,0.9740727896719483,0.7618744169661074,0.5576576682720077
0.004996214983621433,0.0,0.0,1.0,1.025207399043296,0.0,0.6061458735158213,0.9866292453054288,0.4874548916303852,0.9750294578597573,0.7637719125681073,0.5605089887616509
0.005184959572157963,0.0,0.0,1.0,1.02685603153311,0.0,0.6086401209109724,0.9880119694246765,0.4869262502388943,0.9745940464840602,0.7628230506456737,0.5604046261232657
0.0054401563620960595,0.0,0.0,1.0,1.0271976323529526,0.0,0.6060409613206785,0.9869852175458138,0.4880456092034514,0.9741948184281786,0.7612713631049397,0.5592102886701483
0.005058066570509263,0.0,0.0,1.0,1.0241611477659849,0.0,0.608302082663168,0.9870636417403205,0.4880810221773363,0.9740150661606959,0.760950120387102,0.5590494252411143
0.004635845108258629,0.0,0.0,1.0,1.0239796055566746,0.0,0.6076975397502524,0.9858064264870812,0.4874931051343952,0.974182202741415,0.7625471894778021,0.5618122042179373
0.0047850447005193825,0.0,0.0,1.0,1.0260145035023958,0.0,0.6074649511964462,0.9861915667092125,0.48775120576416664,0.9739454331394787,0.7606250399874289,0.5602727092303494
0.004282247467078842,0.0,0.0,1.0,1.0246572615882792,0.0,0.6089608599042664,0.9863002528317111,0.48823874986203164,0.9723133690361153,0.76039325885199,0.5623154142351747
0.004331933295610468,0.0,0.0,1.0,1.0249291839015735,0.0,0.60681974253479,0.9854515343128304,0.4891729651414027,0.9719672372717549,0.7591015122057208,0.5613429832568174
0.005157426328018031,0.0,0.0,1.0,1.0243923836339557,0.0,0.6067750717041885,0.9844206434938584,0.4893768509999799,0.9733873691879356,0.7602258850236933,0.5634689471206902
0.004238622659342047,0.0,0.0,1.0,1.0260863553520803,0.0,0.6093494206395977,0.9858528416950012,0.488828961144527,0.9729276187125636,0.7592438386156228,0.5633711746815507
0.004335030738954861,0.0,0.0,1.0,1.0263534863795205,0.0,0.6072318502897732,0.9850116276369291,0.4897553870756022,0.9725856924907482,0.7579637025038546,0.562408745188913
0.003976345957012201,0.0,0.0,1.0,1.0239324005621806,0.0,0.6090312313346845,0.9850772812022976,0.48978337195575755,0.9724421475689152,0.7577068559010344,0.562277507645018
0.004081183595149255,0.0,0.0,1.0,1.0237883805822174,0.0,0.6085558801871488,0.9840883118039713,0.4893171821920059,0.9725704403238301,0.7589719951156726,0.5644427836586249
0.004709101022646985,0.0,0.0,1.0,1.025125602013433,0.0,0.6105912609687348,0.9852254573101937,0.4888827197749326,0.9722001436953955,0.7581933472419091,0.5643702337267492
0.003883154332479778,0.0,0.0,1.0,1.025418716082176,0.0,0.6082409359543627,0.9842893050201117,0.48991719481172497,0.971810997199171,0.7567669641471599,0.5633102370638434
0.004103146682876795,0.0,0.0,1.0,1.0249343471360257,0.0,0.6082035151741444,0.9833655198420664,0.49010188610296446,0.9730780000621304,0.7577791541690851,0.5652168902821751
0.004036668629792409,0.0,0.0,1.0,1.0262785533079917,0.0,0.6102490821813003,0.9845098601852388,0.48966465904909984,0.9727066147246495,0.7569954534937241,0.5651426105744936
0.004102762576180441,0.0,0.0,1.0,1.026527942501347,0.0,0.6082358734488058,0.9837070543155909,0.4905522303402807,0.972374238300726,0.755771176943229,0.5642328917793644
0.0034523097749844106,0.0,0.0,1.0,1.0243346021083255,0.0,0.6097386337650259,0.9843891162336881,0.49108720456606664,0.9717578392294394,0.7559571786131474,0.5643470092817656
0.0036023624330449103,0.0,0.0,1.0,1.0242093892235713,0.0,0.6093255595012932,0.983529768350541,0.49067996439113615,0.9718680607696775,0.7570602921400394,0.5662232813206884
0.003537944038949921,0.0,0.0,1.0,1.0257827893141924,0.0,0.6091531931037059,0.9838333002807579,0.490885790252793,0.9716663347344893,0.7555473308593421,0.565044638783622
0.0031616744738752235,0.0,0.0,1.0,1.0247682205333501,0.0,0.6102561572144972,0.9839190908931901,0.49124716176919064,0.9704505304353603,0.7553796013502386,0.5665423741428693
0.0034133711904763935,0.0,0.0,1.0,1.024956550423984,0.0,0.6086827229560434,0.9832901040224674,0.4919481381740114,0.9701805683291729,0.7544147451132616,0.5658379964950555
0.00390401289691825,0.0,0.0,1.0,1.0245241805618437,0.0,0.6086539546882871,0.9824776478872339,0.4921138446266407,0.9712871779099372,0.7553067385795061,0.5675153421344652
0.003200623188378871,0.0,0.0,1.0,1.0257973504157245,0.0,0.6106012044505867,0.9835675707797704,0.4916953265115297,0.970928274846322,0.7545588357090456,0.5674502066450211
0.0032862812258616265,0.0,0.0,1.0,1.0259867587178186,0.0,0.609009522074069,0.9829301946679482,0.49240605369612284,0.9706551413246834,0.7535809991066778,0.5667374104357012
0.0029922035366438428,0.0,0.0,1.0,1.0241502402220588,0.0,0.6103716389986731,0.982982518880885,0.49242704536063997,0.9705462724408627,0.7533855965923977,0.5666351854215395
0.003230666530201636,0.0,0.0,1.0,1.023768949332253,0.0,0.6103471257980817,0.9822699431598073,0.4925728043649059,0.9715117566801647,0.7541693653283766,0.5681068040709253
0.003051665723109536,0.0,0.0,1.0,1.025178427767386,0.0,0.6101941752438136,0.9825437824227613,0.4927591870807964,0.9713225806639553,0.7528054690216374,0.5670587198367777
0.002582536483508372,0.0,0.0,1.0,1.0251191322861501,0.0,0.6100756183427098,0.9823296835554981,0.4921433267337853,0.9697504562387574,0.7532397535680717,0.5682671622001079
0.0027831096367047573,0.0,0.0,1.0,1.0243726597611562,0.0,0.61087944756021,0.9823946543202918,0.492407612293691,0.9688593645568657,0.7531192709578775,0.5693543886041349
0.003285937989134364,0.0,0.0,1.0,1.0244331955695494,0.0,0.6095300292151365,0.9814035236066813,0.4929334534448011,0.9696500438272143,0.7530627508198691,0.5696434922812462
0.0027591888512813398,0.0,0.0,1.0,1.0255001864624125,0.0,0.611168726291862,0.9823232764732894,0.49257967278703296,0.969342640265935,0.7524312543694435,0.5695931746006532
0.002922791303828085,0.0,0.0,1.0,1.0256570281109172,0.0,0.609800604712864,0.9817728541443449,0.4931982579024759,0.969100756845741,0.751583173724181,0.5689843119604461
0.0027055164861509717,0.0,0.0,1.0,1.0243153250798913,0.0,0.6104848751531349,0.9812467750890713,0.49324502046663177,0.970032646744054,0.7520836679457447,0.56970519696911
0.002792978265867347,0.0,0.0,1.0,1.025193977965064,0.0,0.6118328373097331,0.982005660231708,0.49295367022108977,0.9697782307430055,0.7515635703924364,0.5696644775171624
0.0026822702579571422,0.0,0.0,1.0,1.025353608824069,0.0,0.610447339544478,0.9814480093378328,0.4935795397554512,0.9695312513774009,0.7507049787727108,0.5690509590722768
0.002651498865212182,0.0,0.0,1.0,1.025009454627289,0.0,0.6104279186597128,0.9808098230129335,0.4937123683420487,0.9703938224531468,0.7514104198124021,0.570370019612649
0.002533314115376658,0.0,0.0,1.0,1.0258702812279297,0.0,0.6117486074991504,0.9815541436701383,0.49342663427579314,0.9701445944637863,0.7509002429148999,0.5703297089190741
0.002681705583004162,0.0,0.0,1.0,1.0260142712256037,0.0,0.6104926676186453,0.9810481940398601,0.4939947964363795,0.9699207909836045,0.750120629148233,0.5697730524679129
0.0022456540378059456,0.0,0.0,1.0,1.0245149709636006,0.0,0.6116030602123391,0.9810927431043871,0.49401186177822076,0.9698316616108288,0.7499607415447272,0.569688199389258
0.0023518308860264667,0.0,0.0,1.0,1.0242252499747564,0.0,0.6115871769206386,0.980558277066492,0.4941235330753754,0.9705509936863893,0.750552571873267,0.5707932037697329
0.0023930148401446506,0.0,0.0,1.0,1.0252482069276971,0.0,0.6114784309786093,0.9807595189585158,0.4942613119477324,0.9704065116525004,0.7495525363565133,0.570037195068769
0.0019952316565460503,0.0,0.0,1.0,1.0252014866517205,0.0,0.6113841970460826,0.9805912302022893,0.4937734703114727,0.9691748206358446,0.7498985249771125,0.5709815734571613
0.002211043572130318,0.0,0.0,1.0,1.0246223057657216,0.0,0.61200360167739,0.9806438803302915,0.4939782421341621,0.9684829017973298,0.7498066763174109,0.5718180309882352
0.0021728006289552064,0.0,0.0,1.0,1.0247439922832893,0.0,0.6109099489974436,0.9802021220713826,0.4944777616013708,0.9682824630334627,0.7491227612200738,0.571336366900537
0.0018935040236709548,0.0,0.0,1.0,1.0254209625739457,0.0,0.6118075525527262,0.9803283834433618,0.4942618066178601,0.9689824258434936,0.7492659868653782,0.5720265116202287
0.0021885692474897245,0.0,0.0,1.0,1.025525170199405,0.0,0.610871063664522,0.9799499695128507,0.494689391403244,0.9688117108064032,0.7486803261053805,0.5716132483859189
0.0017837366944320164,0.0,0.0,1.0,1.024301265562905,0.0,0.6117767265598846,0.9799871541256284,0.49470326210508936,0.9687390205628456,0.7485496144302262,0.5715431985650193
0.00207391540903213,0.0,0.0,1.0,1.024857187895114,0.0,0.6125137459478446,0.9800915657547417,0.494526051593532,0.9693125320420815,0.748667817778477,0.5721102974204667
0.0018450610367969182,0.0,0.0,1.0,1.0249719836544398,0.0,0.6114875991110426,0.9796768219426902,0.4949942121583604,0.9691237009480854,0.7480261811433242,0.5716599037971671
0.001530901409678074,0.0,0.0,1.0,1.0244361204999506,0.0,0.6120595911414601,0.9797264918570364,0.49518357666488066,0.9684824056787562,0.7479415437757184,0.5724325675572062
0.002164263050686767,0.0,0.0,1.0,1.0249308040066847,0.0,0.6128215826178094,0.9801578803543082,0.49501768881614644,0.9683351542597568,0.7476460163333335,0.5724121732831076
0.0016762074907652469,0.0,0.0,1.0,1.0249743242167244,0.0,0.611772885239355,0.9793837579121761,0.4954328763886602,0.9689410715207174,0.74759946885683,0.5726414505388878
