error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.45887274927705635,-0.5,0.0,1.0,1.0,0.0,0.0,0.86602783203125,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0
0.3293865248256238,-0.5732201984921728,0.017849273613185838,1.0718496789749037,1.1239177026091387,-2.2393818587498726e-17,-6.497191209429278e-17,0.8303292848048783,0.9719623398875452,0.9719624265723679,-5.780703446323498e-17,0.5732201984921729,0.01784927361318584,0.8829677826453782,0.9350358062796132,0.0
0.16296058160075433,-0.5850970394600002,-0.0592695041554934,1.1288681338952269,1.1265740559758246,0.002357863440251416,0.04673526117229392,0.9224078116159251,0.9534881751443912,0.9505849149405466,2.1545535126270432e-9,0.5383617782877064,0.002889524570818345,0.8490078631687663,0.8740548827636612,-0.000017210859069936633
0.12272344550123415,-0.5993009103469435,-0.06814417787928845,1.14389501541051,1.1436442459164504,0.0023485631559149265,0.048858588131921024,0.936954748308368,0.9655871409328826,0.9621539572716757,-4.895708713217919e-7,0.5504423222150225,-0.002782738397829521,0.7978611692459302,0.823548638976793,9.247309107960753e-6
0.08151714045784483,-0.6041543192217911,-0.05627774903973308,1.1573561542390691,1.1726434848444003,0.002349750829039904,0.03421888840541404,0.9361369488725271,0.938860797568261,0.9284413258975266,0.000046784829162031764,0.5699354308163771,-0.013831367801543941,0.7947252438436798,0.8245241251638769,-0.00024631224252258437
0.07077531533218809,-0.6127450854899366,-0.0729070637675644,1.1599256540801293,1.1655493572030902,0.0024765336821308023,0.03952363824032576,0.9627650504946345,0.9258822949087219,0.9142124692138135,0.00004197662059786756,0.5732214472496108,-0.02383015469581997,0.797171604227755,0.8191274876661727,-0.00022348911599766663
0.05462269871692475,-0.6238409599861653,-0.07930667132258974,1.1606759347318925,1.1707768010454465,0.0025162146773444393,0.046233164192591124,0.9634905621161377,0.9349549941953701,0.9212131684596556,-0.000035950359456068785,0.5776077957935741,-0.018156058762297894,0.7735009072449852,0.8026438264148678,-0.00022362219394867478
0.048630518466890656,-0.6294779349670477,-0.07457452892488403,1.1629639654666117,1.1838799289235715,0.002521201408319025,0.043038760953739506,0.9578039324222527,0.9240990618418631,0.9057647752501508,-9.401048399142563e-6,0.5864391740133083,-0.01720157146611858,0.7722360477914816,0.8085799759999258,-0.0003825330707973054
0.04502535721694563,-0.6388301425543823,-0.07937411082781037,1.1570611901584775,1.1834906390862907,0.0026776134663163715,0.04181240806444844,0.9694985769327528,0.9243853117210981,0.8965071050052998,0.000039867443973724066,0.5970177344899339,-0.024096634073692353,0.7651620628396758,0.8051090801274855,-0.0007283697240120816
0.038522000823734276,-0.6378079097140221,-0.08510883780030155,1.164550511036712,1.187104590061957,0.002889758891341931,0.0462133424812562,0.9742706918113562,0.9301285665699508,0.8958239710374941,-0.00007378121870712057,0.5915945672327659,-0.023134021979804596,0.7517057488641372,0.7943095870984351,-0.0009483721333653627
0.038909382999409735,-0.6349437447992657,-0.08281675375034869,1.1554002840212034,1.1789477046122578,0.002893252655079921,0.041143659594159256,0.9785191664006165,0.9386126714542273,0.899137803598989,0.00012041442787162785,0.5938000852051064,-0.02967458061901786,0.7563816061949453,0.797614462723176,-0.0012451611625717502
0.03818763299783093,-0.6384219489858636,-0.0790672171410438,1.1573791745973936,1.1884129558818073,0.0028894352333684553,0.038793432693341456,0.9739689226057417,0.9307992503993123,0.8882663191868406,0.00017885991938018214,0.599628516292522,-0.028873873433448004,0.7556833608680026,0.8018841038193858,-0.0013919354660553401
0.037214579751772385,-0.6372893993380883,-0.08384300870617845,1.1639314559332687,1.1914679868469564,0.003096418575359225,0.042401130590491276,0.9778930898788081,0.9355457159140553,0.8877893858886863,0.000034807205850703136,0.5948882687475969,-0.02802224914137965,0.7442974423456801,0.7927133464133618,-0.0016056189904511474
0.03439144940003805,-0.6344039490222372,-0.0815325673788682,1.1551009709558053,1.1836107907992968,0.0030983607573174844,0.03751649877579437,0.9818224291591348,0.9437329597011774,0.8912139155781847,0.0002991664430607101,0.5968874502464427,-0.034262029749016605,0.7489553904136639,0.795874710021018,-0.001928730885036409
0.03336164854752008,-0.6373236799066635,-0.07807470667434994,1.1569538217036435,1.1920295728034411,0.0030901016005839242,0.03538941270694467,0.9776811372056462,0.9368433689237214,0.8816347561139334,0.0003710727548085503,0.6019342671997188,-0.033578598500046325,0.7483859823521595,0.7995777703521139,-0.002074544163725745
