error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.45887274927705635,-0.5,0.0,1.0,1.0,0.0,0.0,0.86602783203125,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0
0.31793839046543293,-0.5815951672046673,0.011698441028810475,1.0675239631487006,1.1173083802998183,-1.865299948578264e-17,-6.328727901775078e-17,0.8426309499736291,0.9681058408890071,0.9703945311974776,-5.614901502008762e-17,0.5815951672046673,0.01169844102881048,0.8827750255769319,0.9325594427280495,-5.436357489741651e-20
0.16560211152790863,-0.5977515651870758,-0.06353289272102465,1.1186072411734969,1.1162053916757204,0.002060498668814215,0.043662460839182425,0.9343798863997065,0.948921965854725,0.9494132888490054,0.00005641126008781418,0.5540891043478934,-0.004819161647431814,0.8502555494601292,0.8732634660072388,0.00001602596194862371
0.11440471901562156,-0.617430726457765,-0.056460082298237395,1.1435202351507288,1.1621403699519326,0.002068345670429407,0.04180034314029177,0.9196745281584435,0.9322004478524706,0.9346985699279499,0.00005641928259015168,0.5756303833174732,0.002813386171043919,0.8084652031781442,0.8467403252228953,0.00005545279447849715
0.06973630143890783,-0.6127522092138561,-0.06696064595832947,1.1652421599107314,1.172339252834406,0.0022462478563873003,0.042374815708792646,0.9422283848398229,0.9362228327186919,0.9283983528296131,0.00005084785997734279,0.5703773935050634,-0.009239906850243285,0.7805460903989445,0.8143880691316552,-0.0003553662532734301
0.052246804418732924,-0.6169266656838435,-0.06974313418648327,1.1668424105994195,1.1740097448268592,0.002250368429277209,0.03479226956564643,0.9613715399395008,0.930503941586915,0.9170001830679108,0.00013021416088988304,0.582134396118197,-0.025600573721767432,0.7736208696708772,0.802356152021387,-0.0005968615918960102
0.04725959204977001,-0.6270682015147823,-0.08278274512553682,1.1635360078026615,1.167042994985331,0.0023132457581017353,0.04246548381813339,0.9752934756425958,0.9250404994305421,0.9093883107786752,0.000057686511661918377,0.5846027176966487,-0.02648289848580891,0.7748898806841787,0.8034062855746161,-0.0005815172681245991
0.04449806908956727,-0.627384907246642,-0.08206860006080012,1.1741391542773225,1.1807560267050632,0.0023251983346524335,0.044245817150709174,0.9700859620881518,0.9198722648704825,0.899893632630803,0.000010548388897134935,0.5831390900959327,-0.021989529996101518,0.7659001682480215,0.8007660082946475,-0.0007028835538805462
0.03624529947001618,-0.636516808034783,-0.08721588078225388,1.1688278507553584,1.1793731005169559,0.002363655891954275,0.0437923504672234,0.981158331739212,0.9191981882183623,0.8921532008993751,0.00004837288160232994,0.5927244575675595,-0.027914618925707894,0.7601355682320663,0.7973657890702377,-0.0009444839936353668
0.043328915307968736,-0.6344999134333089,-0.08561586751824295,1.160082846651036,1.171249239208818,0.0023644015919699443,0.039353272958845054,0.9857860324225263,0.9266834521314932,0.895094762839998,0.00018673585241258078,0.5951466404744638,-0.03414233287303308,0.7646073983105993,0.800333309099475,-0.001175454282215291
0.03715466371039935,-0.6343018230514604,-0.08468213805632743,1.1701284604031814,1.1837664704867368,0.0023939373774606505,0.040847084150730226,0.9806779021618087,0.9218604553812996,0.8867740670393667,0.00010175536321349821,0.5934547389007301,-0.029967932074231082,0.7566265822780279,0.7978801717866854,-0.0012975332878262772
0.03830239080076363,-0.632192556933018,-0.08301223142622255,1.1611672222868243,1.1754548122961854,0.002394625543052405,0.036288110549624164,0.9853770969616659,0.9295164399388941,0.8898866151235365,0.0002871552603855845,0.5959044463833937,-0.0363370335041931,0.7612695536648099,0.8008962609115258,-0.0015594860092943675
0.035450086416478,-0.6319065221390504,-0.08210985084838868,1.1700937126662438,1.186501683465879,0.002426921312770626,0.03751959711729232,0.9808533321551164,0.9252520016968152,0.8825289901704001,0.00019626325466602578,0.5943869250217578,-0.032715649275477515,0.7542355534080539,0.7986742420846065,-0.0016793750779818522
0.03715747565189674,-0.629842893758026,-0.0804797763505939,1.161540969485833,1.1785814577306968,0.0024274211355749804,0.03316337096505891,0.9852833255200703,0.9325376820733233,0.8855864307403958,0.00041334117114362516,0.5966795227929669,-0.03877571713822611,0.758720979392755,0.8015259935729216,-0.0019483515546822173
0.0336622392849702,-0.629384681732066,-0.08584793868618264,1.1677436420936402,1.1809307514440688,0.00253341905177298,0.0367594435514363,0.9900823592948264,0.9364601316813734,0.8849854845602156,0.0002593149130291194,0.5926252381806294,-0.03820658857739349,0.7478089897786873,0.7923311639050141,-0.002116680259131098
0.03433017447254909,-0.6329617055311231,-0.08297382868332262,1.1693234816307307,1.1888324922985407,0.002528326435213018,0.03492217076957313,0.9867475190660273,0.9292047310537981,0.8755264576766928,0.00032452401247816425,0.5980395347615497,-0.03774585835145445,0.7472202128384032,0.7956166606198679,-0.002237162474007701
0.03225297952256949,-0.6308462944626191,-0.08131348026931971,1.161053893429581,1.1811494825783386,0.0025271192189216625,0.03074756651328827,0.990856585669458,0.936266356874798,0.8787201548524289,0.0005904637812428819,0.6000987279493306,-0.04351527336888806,0.7517283106078627,0.7983766520438108,-0.002516647478282821
0.030551876566569935,-0.6302377123290053,-0.08590335544643704,1.1666074992755695,1.1831803151495446,0.002632996153614889,0.03380292284743683,0.9948985092005685,0.9395931752669328,0.8783245684771028,0.0004275044020798502,0.5964347894815683,-0.04296732172288132,0.7423045397710283,0.790366078611268,-0.002670803881728687
0.03231451698914278,-0.6333530784566416,-0.08318485609253552,1.1681434403942614,1.1904045029091028,0.0026250674638569763,0.03211871292833516,0.9917521314734975,0.9329834645284093,0.8697775820802327,0.0005001002049951324,0.6012343655283062,-0.04253944334971183,0.7418329388427505,0.7933283729412519,-0.0027852374270042517
0.03027777520392841,-0.6312622328214844,-0.08155223131342304,1.1603716640675354,1.1831659474301073,0.0026221785960748134,0.02822521347701561,0.9954660290633423,0.9396291697586298,0.8729730870868097,0.0007964306463511676,0.6030370193444686,-0.047885965718669044,0.7462096876550771,0.795924292247286,-0.003061420659914305
0.029532067153410616,-0.6306338894507361,-0.08058131337576771,1.167654729173802,1.1918525310416717,0.0026547083098033843,0.028977951421949245,0.9917345004434045,0.9361501410554289,0.8673628804329847,0.0006887432229473287,0.6016559380287867,-0.04512535503638664,0.7408801810839934,0.7941012354669403,-0.003168569708956642
0.02827375622623738,-0.6286888537824709,-0.07906287031413894,1.1605494454007486,1.1852465499769316,0.002651739153210448,0.025414523390939452,0.9950960731827089,0.9422070885981506,0.8703289057958266,0.0009851516187497171,0.6032743303915312,-0.05000537083731984,0.7449073619077529,0.7964534434964301,-0.0034294868784147574
0.02606147321147608,-0.627954973053007,-0.08304152789843766,1.1655785910971481,1.1870183450665692,0.002762979183217457,0.02800364479993453,0.9985747578160695,0.9450262125047472,0.8700714926124652,0.0008118587345041963,0.5999513282530722,-0.04950539788638177,0.7367080441065106,0.7894072772080606,-0.0035742318752457437
0.028089335083214307,-0.6304944910895991,-0.08059540015021639,1.166977054914401,1.1932311077323923,0.002751531964915753,0.02653860385097568,0.9957936911572359,0.9393899390701625,0.8628054615634717,0.0008909672794862267,0.6039558872386231,-0.0491704589757694,0.736352705866562,0.7918725292111845,-0.0036792168979863193
0.026478911074484236,-0.628574678618632,-0.07910100737148516,1.1602320124147523,1.1869470769086101,0.002747155864754217,0.02317777885083314,0.9988803031376646,0.9451486210370363,0.8657624278484897,0.001205884221932178,0.6053968997677986,-0.05375146373492936,0.7402765695813099,0.7941079973335881,-0.0039350125385698926
0.028550989734068298,-0.6278790671779968,-0.07815488454564684,1.1666775657606803,1.1945268259736508,0.0027772667405237717,0.02374134938725246,0.9955905000402828,0.9420707012369736,0.8609107349002229,0.0011014146991956079,0.6041377177907441,-0.05140778346338583,0.7356981603968226,0.7924673101147776,-0.004032952665263373
0.024490985982722497,-0.6300448288946868,-0.08305097463027009,1.1619881328672577,1.187251681145103,0.002870547662336256,0.026912659324173402,0.9999722069256626,0.9479207919906625,0.8666192311377346,0.0008794914630566083,0.6031321695705132,-0.05089340026414236,0.7345099446232998,0.7912857362801767,-0.004014964844257976
0.02807477619230913,-0.632391080370388,-0.08072170415070837,1.1633321049129917,1.1930941426901138,0.002856955578690207,0.025547140160124483,0.9972829090463955,0.942624148953485,0.8598110248511612,0.0009593732086107263,0.6068439402102633,-0.05053337286443697,0.734206884794757,0.7936441528093833,-0.00411800500361042
0.025672688626810523,-0.6268567239655795,-0.08066327266168949,1.1618890110450337,1.1883221338802983,0.002906989461895523,0.02416286213493854,0.9997842419000785,0.9512587982964564,0.8653164790923503,0.001107986267457534,0.6026938618306407,-0.05309313720713887,0.7336377285343975,0.7915673668104253,-0.004407766852545322
0.025698424092690086,-0.6311143967743035,-0.08330717778141755,1.1630077445766585,1.1905625196618748,0.002961768797016563,0.026373849874447994,1.0009676234012042,0.9444554091760278,0.8575774429618022,0.0009102148256021284,0.6047405468998552,-0.0516326135885364,0.7352842113237964,0.7950082433317941,-0.004385683359224042
0.027281624042825876,-0.6259975225012622,-0.08324269453534658,1.1617322116461635,1.1861948246933591,0.003004039364129662,0.025125907404574384,1.0032394860341898,0.952310286328764,0.862624730912655,0.0010516875213827362,0.6008716150966875,-0.053968959467592954,0.7348115633752275,0.7931171975342179,-0.004651424298665713
0.02456598907183609,-0.6322149610123705,-0.08082657240429604,1.1599901058689053,1.1916585889633384,0.002968815477835497,0.02437070128314932,0.9991773615296493,0.9481193216510277,0.8589753125632144,0.0010667775892887904,0.607844259729221,-0.052322957094103055,0.7320314196755929,0.7944124432779807,-0.004622178194515402
0.027899005520903304,-0.6300884006462883,-0.08530286319071491,1.1587969108382368,1.185180369839693,0.003088029728763392,0.02664246988218985,1.004458509946021,0.9526515624420235,0.8616580047999285,0.0009147492201516209,0.6034459307640982,-0.05312781472405587,0.7334426972930166,0.7940992644610914,-0.004730668534421407
