error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.45887274927705635,-0.5,0.0,1.0,1.0,0.0,0.0,0.86602783203125,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0
0.32938652482562386,-0.5732201984921728,0.017849273613185838,1.0718496789749037,1.1239177026091387,-2.2393818587498726e-17,-6.497191209429278e-17,0.8303292848048783,0.9719623398875452,0.9719624265723679,-5.780703446323498e-17,0.5732201984921729,0.01784927361318584,0.8829677826453782,0.9350358062796132,0.0
0.16296058160226462,-0.5850970394600002,-0.0592695041554934,1.1288681338952267,1.1265740559758246,0.002357863440251417,0.046735261172293915,0.9224078116159251,0.9534881751443912,0.9505849149405468,2.1545535126270416e-9,0.5383617782877064,0.002889524570818345,0.8490078631687663,0.8740548827636612,-0.000017210859069934258
0.1227234455014003,-0.5993009103471164,-0.06814417787930033,1.14389501541075,1.1436442459163918,0.0023485631559128466,0.04885858813185968,0.9369547483085061,0.9655871409329707,0.9621539572718418,-4.895708712791555e-7,0.5504423222152568,-0.002782738397955698,0.7978611692452479,0.8235486389765346,9.247309114340127e-6
0.08151714044958487,-0.6041543192219573,-0.05627774903972269,1.15735615423934,1.172643484844368,0.002349750829039247,0.03421888840531276,0.9361369488726834,0.9388607975683237,0.9284413258976566,0.000046784829161218883,0.5699354308166446,-0.01383136780171057,0.7947252438429571,0.8245241251636125,-0.0002463122425198224
0.07077531535498477,-0.6127450854893126,-0.07290706376590364,1.1599256540802967,1.1655493572037623,0.002476533682115361,0.03952363823973556,0.9627650504920661,0.9258822949101446,0.9142124692152753,0.00004197662059683524,0.5732214472495771,-0.023830154694912262,0.797171604226417,0.8191274876666224,-0.00022348911599711068
0.05462269871904641,-0.6238409599899024,-0.07930667132304195,1.160675934730846,1.170776801047735,0.0025162146773451744,0.04623316419383256,0.9634905621144977,0.9349549941996995,0.921213168463268,-0.000035950359479028663,0.5776077957960699,-0.018156058760205568,0.773500907236725,0.8026438264093815,-0.00022362219395877537
0.04863051846553513,-0.6294779349709304,-0.07457452892506578,1.1629639654657407,1.1838799289264101,0.0025212014083197797,0.04303876095480638,0.9578039324201918,0.9240990618456949,0.905764775253352,-9.401048419282344e-6,0.5864391740161241,-0.017201571463875798,0.7722360477832139,0.8085799759947055,-0.00038253307082278417
0.04502535721292054,-0.6388301425580927,-0.07937411082780636,1.1570611901576566,1.183490639089145,0.002677613466356429,0.04181240806555113,0.9694985769302369,0.9243853117249407,0.8965071050088644,0.000039867443954144974,0.5970177344925416,-0.02409663407118027,0.7651620628314443,0.8051090801224475,-0.0007283697240195316
0.038522000826046926,-0.6378079097180022,-0.08510883779975338,1.1645505110350656,1.1871045900643935,0.0028897588913989474,0.04621334248197318,0.9742706918084372,0.9301285665732971,0.8958239710411275,-0.0000737812187186776,0.591594567236029,-0.023134021977433493,0.7517057488568853,0.7943095870944006,-0.0009483721334063969
0.03890938300005662,-0.6349437448031281,-0.08281675374963769,1.1554002840189574,1.178947704614237,0.0028932526551388627,0.041143659594532436,0.9785191663978514,0.9386126714581545,0.8991378036029662,0.00012041442787110917,0.5938000852085957,-0.02967458061696339,0.7563816061878471,0.7976144627193182,-0.0012451611626337902
0.03818763299517938,-0.6384219489897659,-0.0790672171402613,1.1573791745951825,1.1884129558839616,0.002889435233425946,0.038793432693663234,0.9739689226028277,0.9307992504031648,0.8882663191906722,0.00017885991937953508,0.5996285162961028,-0.028873873431316147,0.7556833608608376,0.8018841038156563,-0.001391935466130545
0.03721457975257106,-0.6372893993422253,-0.08384300870504846,1.1639314559304477,1.1914679868488796,0.003096418575431918,0.04240113059061109,0.9778930898755761,0.9355457159176249,0.8877893858926172,0.00003480720585724383,0.5948882687516144,-0.028022249139277325,0.7442974423391787,0.7927133464102508,-0.001605618990530282
0.034391449400453994,-0.6344039490263591,-0.08153256737766564,1.1551009709527351,1.183610790801081,0.0030983607573892165,0.03751649877576322,0.9818224291558734,0.9437329597049864,0.8912139155823354,0.0002991664430723276,0.5968874502505961,-0.034262029746957426,0.748955390407138,0.7958747100179564,-0.0019287308851417791
0.033361648544994266,-0.637323679910804,-0.07807470667309262,1.1569538217005984,1.1920295728053358,0.003090101600655382,0.03538941270687893,0.9776811372022532,0.9368433689274887,0.8816347561180112,0.0003710727548191439,0.6019342672039252,-0.033578598497910284,0.7483859823455851,0.7995777703491604,-0.00207454416383948
0.03470637207186236,-0.6361385713291059,-0.0821856320649681,1.16282514993493,1.1946944203127263,0.0032908641842288207,0.038443194940418965,0.9810267514066842,0.940896410104173,0.8812947894561982,0.000211190980938013,0.5976953763886871,-0.0328132873104657,0.7384722389756367,0.7915548988468907,-0.0022790471280676097
0.031150624588335073,-0.6333456372691216,-0.07994669363783811,1.1545973084805174,1.1873892053276138,0.0032910706989717074,0.03389832300836751,0.9845427159845296,0.9485179966781834,0.8846678097480637,0.0005220984335352597,0.5994473142607543,-0.03856819031544115,0.7429285945034491,0.7944739640308992,-0.002607038835965436
0.029725010198035726,-0.6381995393013162,-0.08279951627266835,1.1560668854432092,1.1905539128532692,0.0033836749976812234,0.03656831787523382,0.985436227992033,0.9403372185598916,0.8751806898691561,0.0003447270053117636,0.6016312214260825,-0.036608879688114396,0.7450512372431044,0.7990241861062741,-0.0026013384586979524
0.03159300805015919,-0.6321952752786958,-0.0823815179996961,1.1544631071351654,1.1859295909279575,0.0034527581965593823,0.034970708543312336,0.9876923002195968,0.949920599819739,0.8806598612098715,0.0004637450878772134,0.5972245667353835,-0.03928295018865043,0.7441993260491719,0.797074862759513,-0.0029065394789530912
0.029615452857651464,-0.6347720014891131,-0.07910993145001272,1.1562484404713753,1.1936941685761822,0.0034421508666350586,0.03300914550401794,0.9838005251026504,0.9435987283278991,0.8718692826835088,0.0005541208919024907,0.601762855985095,-0.0386627616213874,0.7437543895223866,0.8004315686986373,-0.0030557435928894347
0.03071501850038964,-0.6334936579340318,-0.08271694046099047,1.1616363860562704,1.1960486175529847,0.00362913652189534,0.035616598433138406,0.9867062341349222,0.9470958702002896,0.8716319974878888,0.00037277494002968547,0.5978770595008933,-0.03796146164268146,0.7350207028696975,0.7933219614551511,-0.0032546233628764723
0.028773200474754353,-0.6309147499035994,-0.08066826582700565,1.1543765366244156,1.1895867850616257,0.003628444565160933,0.03164947914868424,0.9897125726506718,0.9537926586389601,0.874745038336331,0.0007226497408059124,0.5992652707549151,-0.043016474792415924,0.7391348460868644,0.79589127507136,-0.003571182212893461
0.02703196013648162,-0.63534679222594,-0.08329509725596422,1.155785445962855,1.1924992314742162,0.003718673568895991,0.03405747170898449,0.9905439284030313,0.9462711522866291,0.8659010879567617,0.0005210424264533329,0.6012893205169555,-0.04122099911581681,0.7410963003968275,0.8000708596798379,-0.0035657105959105858
0.02856604520544094,-0.6297410353132614,-0.08286564472718337,1.1544477221560265,1.1883315239843941,0.0037841129901888104,0.03259950785698267,0.9925030341077962,0.954842973329631,0.8709892063214,0.0006570988290649789,0.5971415274562787,-0.04360955734936259,0.7404475926652991,0.798298267387206,-0.0038649958976714437
0.02645818129186462,-0.6319888893407255,-0.079830880539056,1.1561239032580612,1.195375053405038,0.00377192316959581,0.03081761717643397,0.9889220300235841,0.949136692706661,0.863043070206941,0.0007593269125327442,0.6011712721642914,-0.04306331745327793,0.7401023912088739,0.8012868046793167,-0.004011359590511627
0.027811319885681068,-0.6306670139563513,-0.08301983929432401,1.16107492914542,1.1974701438970277,0.003944280092090297,0.03306049001335181,0.9914787574605344,0.9521765966204956,0.8628694682283101,0.0005688657500085898,0.5976065239429994,-0.042431086134960154,0.7323594636443723,0.7949473041136002,-0.004201503638322228
