error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t,3.cx,3.cy,3.rx,3.ry,3.t
0.08830389896946095,-0.7902252703251692,1.4208028875457157,0.9451649520119499,2.0708904371595462,0.5878689984612927,-0.3640514476108987,2.203057529826327,0.7942023088504155,1.8604994859233102,0.8817985886929104,0.12774726646711734,2.5604505838355043,2.029438395643962,0.7547315792399446,0.5091728240764372,1.0265294514689465,1.554457881502302,2.459395038218997,1.4806762627052803,0.8699546533650194
0.08283516856607698,-0.790699368408476,1.4227778480489561,0.9431698417920427,2.0683368850519512,0.5876602647645667,-0.3656245645578595,2.2032046504047447,0.7927725915566424,1.8585726618250098,0.881223636428966,0.12601904256661145,2.5610827127933504,2.028043916346281,0.7527088846158868,0.5115032790977941,1.0303048903997198,1.5517036714627983,2.4618619204781655,1.4841302243104357,0.8700730942820774
0.0778067983826468,-0.788717393387893,1.4237909714886638,0.9426678812978809,2.0673536309916685,0.587075392180351,-0.36725104549177656,2.203432405308392,0.7891608908743741,1.8563812991017443,0.8815671936226196,0.12663843512160566,2.559198750834968,2.027544294673906,0.7525776145051837,0.5118466177075053,1.0293300037580597,1.5523467550778256,2.464439282042995,1.4895157763506408,0.8697402829842013
0.07303235041564354,-0.7891092033612013,1.4255487578491342,0.9408816375711407,2.065096520842933,0.5869005551563532,-0.3686265348409276,2.20355779838803,0.7878895275545089,1.8546871174701274,0.8810653705313001,0.12511464663953853,2.5597393419910874,2.026315987915673,0.7507866737358458,0.5139134495584337,1.0326210915625862,1.5499229844815978,2.466634741026416,1.492548536372224,0.8698295374299982
0.06866996283045934,-0.7882696770725618,1.4255130067919501,0.9385894798728747,2.0639104793583245,0.5869025435835715,-0.3699293540812419,2.20449208303435,0.7845106084368041,1.8522598083696609,0.8812976054802675,0.12507332234160062,2.559204475683869,2.025691641840684,0.7503596964051431,0.5133168412069519,1.033125708812199,1.5495593171996802,2.4694092653542303,1.496637724442116,0.8699528497468112
0.06675595743742893,-0.7906262329465974,1.424479296579333,0.9393967720018267,2.063808569560123,0.5880708615819543,-0.36933509140370413,2.2062531936289727,0.7821513052892707,1.8500507396517554,0.8808814186306989,0.12429731918694996,2.5604288602353846,2.023582289059453,0.7482966188772227,0.5141911981306697,1.0356640051633474,1.5476075322661595,2.4705579389735943,1.4977727809825212,0.8699243434451521
0.06304255018725449,-0.7892213183344736,1.4249044261608939,0.9381341254918706,2.062789049289677,0.5879853546891228,-0.3704876034447979,2.2069087605876616,0.7793897669857259,1.8479958159868026,0.8810897124021662,0.12457413126151823,2.559103963879646,2.023112714546082,0.7486749069484806,0.51425705303623,1.035134790517749,1.5478517320816485,2.4728665618528796,1.5020302105611167,0.8695739957093437
0.061334788405114235,-0.789302239399629,1.4263718025348024,0.936520795251929,2.060951829107325,0.5877713878025506,-0.3718652672515465,2.206696004564434,0.7796938546527422,1.8466462364636,0.8809059869890821,0.12259881167254823,2.5603356770176418,2.022243617179686,0.7482405997906143,0.5148849013260812,1.038568694978623,1.5453653985929714,2.4743312068043815,1.502838583796372,0.8699477953364605
0.06018318484726146,-0.7911451633767607,1.425520195426535,0.936920131371529,2.0607342932097756,0.5887389062046479,-0.3713442089556093,2.2081101410516313,0.7773774618826327,1.844393389681889,0.8806486104588379,0.12401757666551808,2.5589236061561462,2.020879482072316,0.7485659582659653,0.5145023415323042,1.0384717956668477,1.5462149400755372,2.4754050083499894,1.506139908841992,0.8707686093740531
0.058175943898841426,-0.7892406925827791,1.4263432143784438,0.9366119857374511,2.059951731577414,0.5887548114400137,-0.3728472262398481,2.2076636823182176,0.7775872267763563,1.8428081061713488,0.8806138621474424,0.12164104496088572,2.560812380711636,2.0197877344120663,0.7470666771704211,0.5142898532215728,1.0404468738617372,1.5439496053015527,2.4770963866368905,1.5071213871915838,0.8699720895899908
0.05655520676381147,-0.7906590926616428,1.4259951912745765,0.9376970149156172,2.059714583705507,0.5893001587860424,-0.3730312802847717,2.208435785407209,0.7758814066055524,1.8400936560022163,0.8806933748345515,0.12266198296732536,2.5597364752452054,2.018282542563753,0.7481677517510046,0.5127899077617816,1.0410283899790849,1.544601430782859,2.478108898138869,1.509864202096945,0.8713958695054647
0.05643883850569201,-0.7883808985743883,1.4250466079519541,0.9396349166377636,2.0606766758380375,0.5897065485083629,-0.37273926262096985,2.208751799947995,0.7784946908537697,1.8396309702940439,0.8813067003159392,0.12212386236784364,2.560023124758166,2.0180233128405605,0.7501818589544672,0.5118949179377602,1.0389962988275103,1.544947350051735,2.47730888368192,1.509534516268493,0.8696211268732685
0.056636536284180666,-0.7879680315276472,1.4251968076594335,0.9377670421638522,2.0597838267943516,0.5887857064331138,-0.3726133032604123,2.2090642960831692,0.7783392375986318,1.8388176865274373,0.8826091948464423,0.11972770222106617,2.5617208572112236,2.016999303549723,0.7486670023116023,0.5121663232097382,1.040853632566989,1.542786921756024,2.4788914765079713,1.5104069929926665,0.8688421318655134
0.05608370164429177,-0.7886171035500348,1.423273534038893,0.9401047980118781,2.06041682966516,0.5905197187312873,-0.3722392642299874,2.2099465473769,0.7793218021444359,1.8387050119256634,0.8813239138277554,0.12140976341167595,2.5610478461078783,2.0166209712754632,0.7497159764749178,0.5101366515376775,1.039446604368342,1.5445009551861788,2.4777242367158725,1.5101291481647745,0.8695723002738199
0.05491546827813662,-0.7890370101719913,1.424565221667308,0.9374285651558188,2.0584009987916287,0.5897297012230067,-0.37319925626733275,2.208698769771942,0.7793219518967532,1.8380826883916366,0.8814021417158114,0.12051938171479747,2.561780581652321,2.0163365438522107,0.7494811411483565,0.5091379205024518,1.0417168847245224,1.5437243096182793,2.4791374694248316,1.5116941895723846,0.871062283398564
0.05602031455973046,-0.7902115158198421,1.4230391703130945,0.9397266246268957,2.059507714281849,0.5903825798750177,-0.37242366735180554,2.2094032188366923,0.7789359852941146,1.8372486962086643,0.8815531347035971,0.12223132634402673,2.560944066492797,2.01602940000411,0.7516213663350154,0.5074002924515475,1.0404038568276166,1.545382427067266,2.478064296862739,1.511563696791309,0.8718269118345294
0.05486466277171444,-0.7890520230027865,1.423517673837671,0.938631158714535,2.05870716867643,0.5899219998560977,-0.37277272021736396,2.208664703105707,0.7796763700437533,1.8366344930258534,0.8820254249180184,0.1197720468525124,2.5631581046232585,2.0150094373499465,0.7495374545756459,0.5071272702220259,1.0420526963676338,1.5434284011432133,2.479453196056162,1.5122798664766568,0.8710824690177762
0.05479955693146493,-0.7885938536696728,1.4221862505260225,0.9386931398822225,2.059231592989123,0.590171674472513,-0.3721379873159831,2.2098374237120972,0.7790593065028044,1.8361204963825635,0.8826124935201896,0.1213737912776573,2.5614348136248655,2.0153778478288866,0.751846441776595,0.5063813607997733,1.0393580497079944,1.545310394846865,2.479253268704033,1.5138283634064191,0.8706241510089647
0.054697480050873486,-0.7884992804719819,1.4233850114856699,0.9372927412092678,2.057753838296263,0.5899412809916804,-0.37276981598150327,2.2086075751235,0.7804108456748416,1.8358297690716574,0.882293613704819,0.11941910508142574,2.563269437328987,2.014625293666603,0.750408561543113,0.5063845335974907,1.0418499913720554,1.5435068587716934,2.480221067841548,1.514240649560506,0.8708920423119844
0.05407688547182171,-0.790234821393468,1.421409112013512,0.9402885399777949,2.059069444951204,0.5912209204710286,-0.37129263878468466,2.2102482388324214,0.7792710308137725,1.8349908994486022,0.8820554061699094,0.12014604575265006,2.5634773214723707,2.0135917885399186,0.7507860436895778,0.5067460186560576,1.0413814144254985,1.5436342103915461,2.479257601209873,1.5136765935165462,0.8703174681700089
0.05515111598265785,-0.7904101658443143,1.421662698750535,0.939861627099843,2.0582103022473097,0.5904186880025591,-0.37125192879384283,2.208507387279984,0.7806951758870387,1.835751425196867,0.8823347355546721,0.12101852002887976,2.563269424216945,2.014459202588963,0.7538535836039825,0.5046105617462403,1.0406435746092733,1.5453293724623864,2.478292087338158,1.5136453915239296,0.8717278798488408
0.054108672159215304,-0.7902521489715555,1.4208256927965048,0.9378011182706288,2.0568607813440245,0.5908595810411765,-0.3705815006646673,2.2105887040572316,0.78054131328757,1.8356713326820888,0.8823071202684573,0.1198632863626098,2.5632139867792025,2.0134583707609415,0.7520757129119354,0.5061947049801833,1.040970363273609,1.5441404990769116,2.479803928953968,1.515850077951068,0.8703345892785386
0.05369130546769105,-0.7875279004172425,1.4203573897856323,0.9405872940027745,2.0578198171468034,0.5912178729334702,-0.3711104963750332,2.2101914248543144,0.7820407224657502,1.8352141040959318,0.8824107761072078,0.118892609583917,2.564360552342118,2.013233336857397,0.7532004369127547,0.5054072360597504,1.0397457872083546,1.543859515727786,2.4791782486439287,1.5149454752559588,0.8686201935119829
0.054052218876078445,-0.7885030566185688,1.421093392216699,0.9375776203407421,2.055876036969762,0.5909275534319742,-0.37143006895516023,2.2096749521292947,0.781260259629907,1.8346302629982891,0.8821952318430385,0.11853586490650547,2.564622054079929,2.012869189803114,0.7524507090936886,0.5052292366077521,1.0413972606672195,1.5433784842839282,2.4807234509486156,1.5173129091622832,0.8697045046662507
0.05380809945184001,-0.790320072424623,1.4192496560191679,0.9404005942318846,2.0572090631129325,0.5912961930415747,-0.3694508136506267,2.210340808329807,0.7814520972415171,1.8345911857465322,0.882779912458623,0.11845839118378523,2.5658472815395217,2.0118563298984022,0.7526524250051836,0.5047087080764363,1.0413124948914605,1.543331136821354,2.4793263763319042,1.515577452015087,0.8694311597030444
0.054474453355187316,-0.7892552956669092,1.4203457528925643,0.9418580409568235,2.056732562575504,0.5907405742135632,-0.3710614731132951,2.208874319458648,0.7813154756289059,1.8341873966378295,0.8825191829401261,0.11982603529048091,2.5646315079258586,2.0125685398922397,0.7554156808400277,0.5033741454800897,1.0404907334897195,1.5449173024327798,2.478838623809294,1.5165350825000183,0.8705908606791782
0.054091740475314135,-0.7903683995707517,1.4201979967175733,0.9392433252448719,2.0548163308865917,0.5912716117729957,-0.37084613593244486,2.209967090245118,0.78191130188467,1.834325987044241,0.8818118191728084,0.11868058024489331,2.5652420543259384,2.011775078674206,0.7537089962948723,0.5044890601017368,1.0425339552582993,1.5433617414212217,2.4799443957825393,1.5176398373394189,0.8706001264516751
0.053236031366347594,-0.7888068119164412,1.4196880343209202,0.9404888649146584,2.05553900767127,0.5899963607345869,-0.37063787174152507,2.209167655823224,0.7812199623514166,1.8346223287234764,0.8831774173161807,0.1196750024690074,2.5645211860843293,2.0123679631198463,0.7552047283746616,0.502830374963147,1.039769681188955,1.545392006481378,2.4794898647348758,1.5185829430807913,0.8704005514875183
0.05384065643497718,-0.7894675801023777,1.4199452470365643,0.9381991100154137,2.0536066840720952,0.5901589137971468,-0.3709107825703889,2.2097275242066585,0.7824669753125807,1.8347552249101102,0.8826994125873272,0.11810505691307407,2.5655090859828658,2.011640659789278,0.7538883769476867,0.5033442066952445,1.0422733057596887,1.543587025483763,2.480450677021642,1.518977436537999,0.8706730408802317
0.05345028460474109,-0.7911681723886415,1.4179991770642273,0.9411512856434425,2.0549061612330948,0.5914147890809978,-0.36946390065827484,2.2113417253150676,0.7813493922501009,1.8339313411930915,0.8824732044335956,0.11881612672467802,2.56572187250829,2.010621462719284,0.7542715755925368,0.5036985931331188,1.0418159463222345,1.5437061078222671,2.4794931858814344,1.518409682719908,0.8701028540697563
0.05433729830226197,-0.7889666074631798,1.4179047838776562,0.9429290567010462,2.0555813432101386,0.5906947041029034,-0.3697671142019245,2.2095510499730158,0.7816575207548688,1.8343418390954054,0.8829134489910452,0.11946172009365197,2.565748209178251,2.0110837588298325,0.7548790109753599,0.5016804176837044,1.0392720015714485,1.5455648396809294,2.479006952373887,1.5191498677036306,0.869905631916393
0.05331605598472295,-0.789513077807055,1.4188977580897824,0.940904725519597,2.0539791204144997,0.5901164904077286,-0.37005947268173056,2.209095231620821,0.7823754196654031,1.833915123447242,0.8831915382330967,0.11756889378787458,2.5671772237105204,2.010331675396721,0.7539176688463136,0.5021141197582286,1.0420036567009072,1.543598669288728,2.480101393805953,1.519655718181681,0.8702042149756499
0.05317774633685149,-0.7889395591492223,1.416485860472689,0.9414688816069159,2.0541351500511857,0.5915700052878036,-0.3692520927714525,2.212243158512102,0.7825377500544412,1.834161527594835,0.8826969067803963,0.11790783185195303,2.566354310193,2.010071103610953,0.7544782749965981,0.5031294946722338,1.040283820068718,1.5436855535320602,2.4797851737709573,1.5199226727678015,0.8683095874105803
0.05360401181293884,-0.7885203045685005,1.4173865933575258,0.9420098411221415,2.0534530753640996,0.5902294180998053,-0.3696726022812556,2.210029415663956,0.7831193760069075,1.8348842951041657,0.8831062645426051,0.1190812414746813,2.5656571845676233,2.010895683365621,0.7566707675037633,0.5014868899698521,1.039111665375071,1.545695689120746,2.478987266510894,1.520805596075122,0.8696332466814548
0.05317098342014878,-0.7890579504126934,1.4183676322302872,0.9400152367163658,2.0518744030734015,0.5896591864423595,-0.36995938629790226,2.209580108285404,0.7838253975595386,1.8344617794990714,0.8833814794280869,0.11721035664679356,2.567066222925543,2.0101524453070945,0.7557235845594532,0.5019142423804033,1.0418069800637983,1.5437549192686169,2.4800678889827115,1.5213018856227758,0.8699275041127229
0.05286087280166703,-0.7903368506364867,1.4168942664222406,0.9435052835636157,2.053218356334511,0.5904970699192997,-0.36884121964867383,2.210778394669597,0.7822598025237331,1.833666681404098,0.8832630417319756,0.11814825199274412,2.5669268573907322,2.0091565597334706,0.7556884257322014,0.5024562553183014,1.0410298182924127,1.5441693642272813,2.479204222727534,1.5213558577681743,0.8693959753770333
0.05492278055356147,-0.7915631411966357,1.4165051050544029,0.9426565269169337,2.0525846972099857,0.5900147800927895,-0.36793375839460474,2.210318341478445,0.7845496398689904,1.834486430621798,0.8838365220719843,0.11668353055307618,2.569055361618352,2.009013677340123,0.7562651319539887,0.5020196910260242,1.0428133690381607,1.5428900745586511,2.4782889828559007,1.5191800581484314,0.8696073369331648
0.05356835688414798,-0.7902755929525841,1.415850884206088,0.9440109320789237,2.0532488485654614,0.5898848452485632,-0.36814783683748914,2.2106632016738605,0.7826660016930822,1.8339394092614356,0.8841893532013756,0.11828999891408243,2.567516127181738,2.009425986342484,0.757691163578526,0.5014894374901637,1.0401334308759873,1.5447386696481646,2.4782716754945175,1.521017718642877,0.8691184797342272
0.053982449497220586,-0.7908165743577928,1.4168284390963355,0.9420182414387347,2.0516675967138442,0.5893077939971653,-0.36843447270364726,2.210215902034549,0.7833795633949175,1.8335178233166363,0.8844658790809221,0.11642142354447643,2.568918980813675,2.008683409058839,0.7567401940457704,0.5019102134235768,1.04282962351696,1.542805560765291,2.4793488183205614,1.5215163263461997,0.8694185534430847
0.05322559792014888,-0.7897600015147997,1.4154121774673378,0.942875806427014,2.0518044932718653,0.5899999632897756,-0.3686467252058852,2.211699467954475,0.7822550607291107,1.8336325907607076,0.8839358551438892,0.11820958614921835,2.5670332669093403,2.009058409932476,0.7576149819769047,0.5015323591626021,1.040197140571463,1.5446239703786977,2.479237860522348,1.5231610221427259,0.8689441962160712
0.05301594564291258,-0.7899134102346147,1.415468670245047,0.9428989916514129,2.051314509945586,0.5900329894595032,-0.36841520468355826,2.2101659901110224,0.7851337909046383,1.8344682704973816,0.8835886756029024,0.11674620610192496,2.5695063703747896,2.0088708440711764,0.7573281043587131,0.5005869164835581,1.0415824088162444,1.543627851978992,2.4783863667075754,1.5212586857522457,0.8691050019099636
0.053967164964747,-0.7886704235884966,1.4148372691354965,0.9442108839717482,2.0519561443149024,0.5898994925694581,-0.36862287536273386,2.21049848660315,0.7833084847439948,1.833938015091924,0.8839325797536857,0.11829661217153564,2.568024035617359,2.0092744505558877,0.758706969268737,0.5000868884720433,1.0389966867796914,1.5454090913538456,2.4783635511365962,1.5230268959122122,0.868628924282927
0.052306007502410545,-0.7892164343087881,1.4158237600412704,0.9422044251981908,2.0503649250333855,0.5893204084597321,-0.36891082434170747,2.210048779607642,0.7840244841669449,1.8335130823837167,0.8842113260421665,0.11641369916731431,2.569437891903031,2.008525816771599,0.7577517273789972,0.5005124716076238,1.0417135594831777,1.5434584511579077,2.479449244700792,1.523526904405369,0.8689296640008922
0.05295465585741886,-0.7881693155555354,1.4139715620744866,0.9435148189597435,2.050609619881788,0.5902714728866486,-0.3684811343152821,2.2126921078745823,0.7836003953955761,1.833773105975924,0.8838504939673606,0.11704401794223475,2.5681995559705184,2.0082673713047647,0.7577985653660719,0.5017514963987415,1.0396064319285792,1.543905656790264,2.479230766080941,1.5245267738058388,0.8670915459296569
0.053666399559534006,-0.7890947420053226,1.414273870578039,0.9435372897192513,2.0499088037312463,0.5888923844317976,-0.3678206325335373,2.2113544935480114,0.7857400611878242,1.8348874526412113,0.8848079674816502,0.11555418155327857,2.570377156368707,2.0080784727787737,0.757771572127362,0.5015526402595416,1.0413611929855777,1.5427633622150938,2.4781495622305503,1.5227843484938657,0.8674260121053886
0.052658211480694134,-0.788751407588317,1.4147467685579145,0.944449942633367,2.049394795521595,0.5889034731568317,-0.36869546262077946,2.210728214885654,0.7845519060655697,1.8344847534019681,0.8841604287495707,0.11760061460562209,2.568540402521937,2.0086921090489156,0.7599307112587772,0.5011912880584276,1.0398462556034707,1.5447534967443457,2.4779032200105746,1.5249280347528436,0.8681803374600812
0.05312248043785711,-0.789780127318038,1.4152981316822661,0.9420807290528397,2.047797690214396,0.58872398919888,-0.36846733133395354,2.2108578225256705,0.7845893370432803,1.8340700482755068,0.8841819894048688,0.11615305139523417,2.5695587934499717,2.007865076127288,0.7585499747891051,0.5022582238391591,1.0420944072567537,1.543054135051943,2.479150871590967,1.526179913233488,0.8682049845605824
0.05336217995032397,-0.7880588999975527,1.4146263061551287,0.9437426695464174,2.048714874645552,0.5880227714748861,-0.3694872394938843,2.210523173190605,0.7830855948105608,1.833362010647433,0.8850252997031814,0.11729012378988198,2.5690654378445674,2.0084819944438466,0.7602968905442037,0.4999747291824178,1.0402560157015512,1.5445539655195504,2.47887628094932,1.5265486993790558,0.8684530392186861
0.052599173735678725,-0.7911105904855226,1.4127886190510837,0.9441379980273074,2.0484463303669043,0.5894583148241197,-0.36795204373733004,2.2118886479578577,0.7838495755010656,1.834057414724811,0.883873427854159,0.11761541874574417,2.56988921813492,2.0076798998485454,0.7593969117906856,0.5001496046606194,1.0414472154771046,1.5442023975659902,2.477839586804954,1.525279094694914,0.8690720719692476
0.05331217817734705,-0.7899809134540121,1.4138370718181996,0.9461242880293268,2.0480814892820174,0.5895503559861266,-0.36947294074375164,2.209937154950714,0.7859583303239698,1.8339616773603873,0.8829520168006864,0.11660930760530651,2.5716997684756384,2.007479092874003,0.7594345792553834,0.49936819037512903,1.0428445465924534,1.5432948874652996,2.477110579827985,1.5240704366385465,0.8693305255410365
0.05392690070835209,-0.7891936058311583,1.41284649018698,0.9467206893495753,2.0487123943258543,0.5889184850563766,-0.3686258527356326,2.2099674911102825,0.7844586005916586,1.8342390171960252,0.8838565826679543,0.11802735092106904,2.570561932198142,2.007912751198779,0.7602109150462434,0.4987435286606289,1.039792107645718,1.5453929692144472,2.4769389571153693,1.5258768903756026,0.8687769735291164
0.052430439607072596,-0.7902537463408389,1.413404660702303,0.9442984519791081,2.047075682317564,0.588730177525068,-0.36839392320833025,2.2100992587849944,0.7845022506212798,1.833815429644051,0.8838767208274477,0.11654483385464147,2.571609993411393,2.0070640287287174,0.7587973939778561,0.4998313461104403,1.0421028356945239,1.543654969811161,2.4782104493754424,1.5271558230672824,0.8688046830612152
0.052991705452136606,-0.789349070096448,1.4114844129715722,0.9460608773478801,2.0483799322669203,0.5887719650717765,-0.36766027247967487,2.2120325759345874,0.7825443890507363,1.833053705440951,0.8849171742289609,0.11657918767111303,2.5718067258573454,2.006638342808834,0.7587025021972688,0.5006406853379589,1.0404301549050061,1.543445167946347,2.4780929848658384,1.5276794392922795,0.8667099663358965
0.053019723931504795,-0.7894889333404009,1.4115787504020418,0.946038435093145,2.0477054146300238,0.5887788267279391,-0.3691041812126461,2.210979771117495,0.7830196738057273,1.832572743778171,0.8844491057822497,0.11748540470731884,2.5719568623468874,2.007465471706164,0.761799341202159,0.4980332213868863,1.0411077098457244,1.5442534988434278,2.4773868146304685,1.5268699157740457,0.8685925091294338
0.05237989299575866,-0.7900424325385813,1.4125090704496972,0.9441465624455759,2.0461903943786255,0.5882241776598706,-0.3697611560074724,2.2114790796112973,0.7836021543962158,1.8329550467179367,0.8844870881369482,0.11694640202082383,2.571804955025013,2.006538732253004,0.7591956102495147,0.49986388344963684,1.042857186525226,1.5429757776238444,2.478491867449377,1.5284095253895438,0.8686268584579498
0.053459189020425624,-0.7891166230692924,1.4110475117026215,0.9453042517037531,2.04737291575555,0.5866929602473253,-0.36838040721905135,2.2116347190553856,0.7839322662519547,1.8335815527287385,0.886834789208312,0.11562364586479323,2.5736076854576138,2.006264864048548,0.7587490167729882,0.4992164027932632,1.0418733844235468,1.542478966494231,2.477779048061812,1.5271067141430024,0.8671093493508252
0.052642770007773135,-0.7889951322519249,1.4104861974167804,0.945611122648692,2.046277261033057,0.5876881756291196,-0.3692031638983184,2.2125063455484586,0.7836769411694968,1.8340151153987518,0.8851791360307794,0.11780904104414705,2.5714026707185207,2.006805250688126,0.7601187162382943,0.49905064949314526,1.0403892551060925,1.544373669026092,2.4774353251597026,1.5289334137627462,0.8677815034913489
0.052927457640380426,-0.7902126293707805,1.410097481802397,0.9447763158534195,2.0456511783451536,0.5872013595016742,-0.36830758503472155,2.2120435112002266,0.7859533385363063,1.8348364297866806,0.8857502786559399,0.11634994116501782,2.5735238194078622,2.006670532236035,0.7606841956664133,0.4986125244366575,1.0421702732404805,1.5431040702993661,2.4765098892620814,1.526762757867943,0.8679915490192687
0.05251265512823906,-0.7895682750310193,1.4114597150997308,0.9458797849556702,2.045749325535396,0.5862105719746158,-0.36987377008602784,2.2111168133954853,0.7854537008900877,1.834801029718064,0.886098601570877,0.11864560822432187,2.5713401403210545,2.007049364104473,0.7618091593885863,0.49903750462667795,1.0407964368927216,1.5448522138935818,2.476185098869827,1.528433586624193,0.8686084995627785
0.05280428071009585,-0.7901630496354393,1.4122594733441614,0.9441025182910607,2.044146719958665,0.5863989184840005,-0.3705131876913968,2.2115451680736102,0.7850516537826169,1.8336502646266466,0.8857102851828534,0.11738373375773524,2.5719770927714585,2.006196375806278,0.7609898304218808,0.500205582093906,1.0432925035690972,1.5429871485206221,2.4776090464039964,1.5298796346123154,0.8686538929066077
0.052716695550003884,-0.7879964755345521,1.410950298809387,0.9468873816971668,2.0454654479173646,0.587077794947074,-0.370573893492061,2.211706515324865,0.7846310486917192,1.833144198923784,0.8855081508414632,0.11704752411571112,2.5732306388438246,2.0056743546023164,0.7597543879892271,0.5000945302259092,1.0415228449108984,1.5428814297317757,2.477360688012298,1.5302341301004612,0.8666068994099075
0.052525981188940814,-0.790164492040265,1.4096921415930967,0.9446721029299646,2.0445087511643063,0.5871368990725218,-0.3694040961897951,2.211133482838133,0.7846645721816778,1.8340341040944774,0.8852677994405606,0.1184387813158891,2.5734769762527794,2.006404293683975,0.7611195389839837,0.49834764418680244,1.0411298069141675,1.5444662820258435,2.4766591245457854,1.5306058277629542,0.8681536647449086
0.05294191458532402,-0.7895829375546882,1.4116649528793015,0.9463458473968883,2.044798749642669,0.5853027647487405,-0.371516834793227,2.2099794868018523,0.7863474407408952,1.834143483114977,0.886570222380577,0.11846663479550794,2.5736251194975317,2.006086240346855,0.7612180756392474,0.499260470381883,1.0426331375524038,1.5434993235311674,2.4758261311763023,1.5292497843982464,0.8684360773958395
