error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.9143235193216435,-0.2466483064942615,1.2889172778824928e-15,1.656360930753231,1.9034088439013053,-2.6344438656192392e-15,-1.6329905864255012,-1.9155111376724864e-15,1.8891498276704588,2.240015879884808,2.060472584562712e-15,3.3796388929197656,6.693404560633658e-16,3.578141381600744,2.3339760853017615,-4.563228359737033e-16
1.127822275333163,-0.2031289589222875,1.1586303228762196e-15,1.6228013296784072,1.9031627003822646,-1.5231181032628442e-15,-1.6648666069638733,-1.5266496023573445e-15,1.928956046609578,2.2768350493197334,1.1143336978800622e-15,3.3679955658861638,4.018096805272922e-16,3.574501533051732,2.298839901609122,9.818100366130905e-16
1.1363729164835306,-0.28551455506285256,1.2297072870120277e-15,1.6228013296784072,1.9031627003822646,-1.5231189625557283e-15,-1.6121863173982753,-1.550287796435715e-15,1.9626815391358152,2.276870049560962,1.147891226626001e-15,3.397700872461131,3.5434535169178324e-16,3.608227116451893,2.298805236395634,9.375816941860127e-16
0.9282276184292045,-0.30686350495441006,1.1902928782821234e-15,1.6910358564341483,1.9215628162233898,-1.5257015899679255e-15,-1.6435716529533384,-1.571041953176894e-15,1.9048408022591914,2.2640642235398576,1.1032202042070048e-15,3.4504351579077515,4.151354991074722e-16,3.6216865539902643,2.296255558705935,7.374576847057304e-16
0.8913033134334345,-0.23982755540354994,1.3780980801117847e-15,1.690173296620372,1.9258169125042768,-1.337821842691419e-15,-1.6872278536932022,-1.6700575231130952e-15,1.916392019957483,2.2897864564035766,9.683965914562577e-16,3.4270554090967553,3.2924142636468987e-16,3.626092005901827,2.2673339954441696,1.023703031316747e-15
0.8578744211151229,-0.1973562372231801,1.5301962949930738e-15,1.65791988176505,1.9262031299414184,-1.1112700890624855e-15,-1.7199346592378497,-1.717926094316595e-15,1.9527281832317898,2.3254224308195703,8.186754079201175e-16,3.417290896461033,2.2572719887730295e-16,3.621019212780329,2.231017089414316,1.348443158947004e-15
1.1293512095044098,-0.19834174952904543,-9.513998031770717e-16,1.6670535062138512,1.998095770525114,1.1622313382352037e-15,-1.7123109220892059,2.7088020639626146e-16,1.9513782312163301,2.2966812414415805,-1.4703845036084908e-15,3.4106526716182546,7.215259916675417e-16,3.633070570018516,2.1989041920349126,2.5663292023478265e-15
0.8877714052528962,-0.2814353394884851,-1.0246340568374386e-15,1.6670535062138512,1.998095770525114,1.161934418695307e-15,-1.6600372806925088,2.4303164855856957e-16,1.9842965372015113,2.296533403346839,-1.4551543670650467e-15,3.4414726201809973,8.226344416132176e-16,3.66599067739062,2.1990586039370736,2.2331266882693633e-15
0.8513908828785415,-0.22174038104866778,-1.1263542533751083e-15,1.6661643822771877,2.0029389817357623,5.933340412676666e-16,-1.7146660311834503,1.2636935046882683e-16,1.9787740554566746,2.3176525400668053,-1.0950540060190608e-15,3.4364064122321216,1.0423820699359151e-15,3.655634525660945,2.172602736567806,1.3702082179267013e-15
0.8428555040202264,-0.17998432557677863,-1.1344915637057792e-15,1.6355946660742045,2.0058991744938006,-4.1150717743352927e-16,-1.7455616755125762,-2.1842324813486359e-16,2.012026082178435,2.3495599399611953,-4.2395637839135706e-16,3.425546001089358,1.3943856049876474e-15,3.6519237850318143,2.135836073921105,-1.5905640547325178e-16
